model,layer_index,layer_ordinal,relative_depth,estimator,raw_or_pc,mechanism_a,mechanism_b,cosine
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,prefix_injection,encoding_obfuscation,0.3052653670310974
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,prefix_injection,payload_splitting,0.49352675676345825
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,prefix_injection,distractors_negated,0.3254964351654053
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,refusal_suppression,persona_roleplay,0.8164844512939453
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,refusal_suppression,encoding_obfuscation,0.3509635329246521
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,refusal_suppression,payload_splitting,0.5541317462921143
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,refusal_suppression,distractors_negated,0.3819039762020111
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,persona_roleplay,encoding_obfuscation,0.3352963626384735
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,persona_roleplay,payload_splitting,0.5216606259346008
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,persona_roleplay,distractors_negated,0.32987111806869507
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,encoding_obfuscation,payload_splitting,0.36475878953933716
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,encoding_obfuscation,distractors_negated,0.18402613699436188
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,raw,payload_splitting,distractors_negated,0.7341771721839905
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.6256434917449951
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.4830009937286377
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.23416636884212494
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,prefix_injection,payload_splitting,0.34604573249816895
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,prefix_injection,distractors_negated,0.3850512206554413
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.48847100138664246
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.26422983407974243
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.393280029296875
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.3437758982181549
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.2605598568916321
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.3663644790649414
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.33228421211242676
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.3237810432910919
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.2068900763988495
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,mean,placebo_calibrated,payload_splitting,distractors_negated,0.7321836352348328
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,prefix_injection,refusal_suppression,0.8700665235519409
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,prefix_injection,persona_roleplay,0.7895646095275879
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,prefix_injection,encoding_obfuscation,0.32501664757728577
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,prefix_injection,payload_splitting,0.5092507600784302
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,prefix_injection,distractors_negated,0.3481409251689911
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,refusal_suppression,persona_roleplay,0.8315067291259766
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,refusal_suppression,encoding_obfuscation,0.3707480728626251
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,refusal_suppression,payload_splitting,0.5706819295883179
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,refusal_suppression,distractors_negated,0.4053836762905121
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,persona_roleplay,encoding_obfuscation,0.35921669006347656
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,persona_roleplay,payload_splitting,0.5391251444816589
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,persona_roleplay,distractors_negated,0.35546669363975525
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,encoding_obfuscation,payload_splitting,0.38103175163269043
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,encoding_obfuscation,distractors_negated,0.20254375040531158
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,raw,payload_splitting,distractors_negated,0.7395449280738831
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,prefix_injection,refusal_suppression,0.6157740950584412
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,prefix_injection,persona_roleplay,0.47783881425857544
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,prefix_injection,encoding_obfuscation,0.23289251327514648
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,prefix_injection,payload_splitting,0.3438754379749298
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,prefix_injection,distractors_negated,0.3845524191856384
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,refusal_suppression,persona_roleplay,0.4875790476799011
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.26803112030029297
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,refusal_suppression,payload_splitting,0.39739295840263367
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,refusal_suppression,distractors_negated,0.34793293476104736
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.26632970571517944
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,persona_roleplay,payload_splitting,0.37132728099823
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,persona_roleplay,distractors_negated,0.335835725069046
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,encoding_obfuscation,payload_splitting,0.3274090588092804
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,encoding_obfuscation,distractors_negated,0.209975928068161
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,median,placebo_calibrated,payload_splitting,distractors_negated,0.7307887077331543
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,prefix_injection,refusal_suppression,0.8667029738426208
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,prefix_injection,persona_roleplay,0.7764225602149963
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,prefix_injection,encoding_obfuscation,0.3128438889980316
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,prefix_injection,payload_splitting,0.4977664649486542
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,prefix_injection,distractors_negated,0.33178088068962097
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,refusal_suppression,persona_roleplay,0.8195642828941345
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,refusal_suppression,encoding_obfuscation,0.3582809865474701
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,refusal_suppression,payload_splitting,0.5582537651062012
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,refusal_suppression,distractors_negated,0.38838809728622437
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,persona_roleplay,encoding_obfuscation,0.34382665157318115
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,persona_roleplay,payload_splitting,0.5263806581497192
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,persona_roleplay,distractors_negated,0.3371939957141876
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,encoding_obfuscation,payload_splitting,0.36984801292419434
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,encoding_obfuscation,distractors_negated,0.18972590565681458
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,raw,payload_splitting,distractors_negated,0.7354608178138733
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,prefix_injection,refusal_suppression,0.6232476830482483
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,prefix_injection,persona_roleplay,0.48217639327049255
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.23372907936573029
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,prefix_injection,payload_splitting,0.34582358598709106
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,prefix_injection,distractors_negated,0.3850974142551422
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.48893794417381287
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.26664406061172485
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,refusal_suppression,payload_splitting,0.3967072367668152
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,refusal_suppression,distractors_negated,0.34724581241607666
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.26346370577812195
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,persona_roleplay,payload_splitting,0.36947736144065857
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,persona_roleplay,distractors_negated,0.33447185158729553
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.3262060284614563
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.20905709266662598
Meta-Llama-3.1-8B-Instruct,3,4,0.0967741935483871,trimmed_mean,placebo_calibrated,payload_splitting,distractors_negated,0.7318699955940247
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,prefix_injection,refusal_suppression,0.8378235101699829
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,prefix_injection,persona_roleplay,0.7115511298179626
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,prefix_injection,encoding_obfuscation,0.37719422578811646
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,prefix_injection,payload_splitting,0.519222617149353
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,prefix_injection,distractors_negated,0.458004355430603
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,refusal_suppression,persona_roleplay,0.7662076950073242
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,refusal_suppression,encoding_obfuscation,0.4030606746673584
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,refusal_suppression,payload_splitting,0.5659059882164001
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,refusal_suppression,distractors_negated,0.4599463641643524
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,persona_roleplay,encoding_obfuscation,0.3582911789417267
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,persona_roleplay,payload_splitting,0.45816245675086975
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,persona_roleplay,distractors_negated,0.3690871298313141
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,encoding_obfuscation,payload_splitting,0.4188621938228607
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,encoding_obfuscation,distractors_negated,0.24845333397388458
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,raw,payload_splitting,distractors_negated,0.6764020323753357
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.6245191693305969
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.4868197739124298
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.19653628766536713
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,prefix_injection,payload_splitting,0.3123965561389923
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,prefix_injection,distractors_negated,0.41707122325897217
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.5139641761779785
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.22584903240203857
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.36790502071380615
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.3553661108016968
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.1818971037864685
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.24104228615760803
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.3211961090564728
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.31122297048568726
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.158005490899086
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,mean,placebo_calibrated,payload_splitting,distractors_negated,0.6166499257087708
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,prefix_injection,refusal_suppression,0.8404120206832886
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,prefix_injection,persona_roleplay,0.7203160524368286
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,prefix_injection,encoding_obfuscation,0.3850783407688141
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,prefix_injection,payload_splitting,0.5256690382957458
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,prefix_injection,distractors_negated,0.46894440054893494
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,refusal_suppression,persona_roleplay,0.7743619680404663
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,refusal_suppression,encoding_obfuscation,0.41154810786247253
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,refusal_suppression,payload_splitting,0.5730602741241455
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,refusal_suppression,distractors_negated,0.47217369079589844
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,persona_roleplay,encoding_obfuscation,0.3692801594734192
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,persona_roleplay,payload_splitting,0.46826112270355225
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,persona_roleplay,distractors_negated,0.3849940299987793
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,encoding_obfuscation,payload_splitting,0.4272824227809906
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,encoding_obfuscation,distractors_negated,0.25861185789108276
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,raw,payload_splitting,distractors_negated,0.6802483797073364
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,prefix_injection,refusal_suppression,0.6207119226455688
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,prefix_injection,persona_roleplay,0.4844312071800232
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,prefix_injection,encoding_obfuscation,0.19614821672439575
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,prefix_injection,payload_splitting,0.3106067180633545
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,prefix_injection,distractors_negated,0.4160904586315155
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,refusal_suppression,persona_roleplay,0.512721598148346
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.22604885697364807
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,refusal_suppression,payload_splitting,0.3703855276107788
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,refusal_suppression,distractors_negated,0.35766762495040894
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.18883134424686432
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,persona_roleplay,payload_splitting,0.24564065039157867
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,persona_roleplay,distractors_negated,0.32326725125312805
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,encoding_obfuscation,payload_splitting,0.3165542483329773
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,encoding_obfuscation,distractors_negated,0.16102786362171173
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,median,placebo_calibrated,payload_splitting,distractors_negated,0.6145658493041992
Meta-Llama-3.1-8B-Instruct,4,5,0.12903225806451613,trimmed_mean,raw,prefix_injection,refusal_suppression,0.8384772539138794
